,Created Date,Neighborhood,Price
3584,2014-11,Sheepshead Bay,1663.0
3585,2014-11,South Brooklyn,1750.0
3586,2014-11,Industry City/Sunset Park,1900.0
3587,2014-11,Williamsburg,3050.0
3588,2014-11,Windsor Terrace,2472.0
3589,2014-11,Brooklyn Heights/Cobble Hill,3050.0
3590,2014-11,Williamsburg/Bedford-Stuyvesant,2675.0
3591,2014-11,Bath Beach/Bensonhurst,1500.0
3592,2014-11,Kensington/Windsor Terrace,2198.5
3593,2014-11,Carroll Gardens/Red Hook,2800.0
3594,2014-11,Sheepshead Bay/Brighton Beach,1731.5
3595,2014-11,Park Slope/Windsor Terrace,2636.0
3596,2014-11,Park Slope/Gowanus,3225.0
3597,2014-11,Bushwick/Bedford-Stuyvesant,2350.0
3598,2014-11,Flatlands/Mill Basin,
3599,2014-12,Bath Beach,1550.0
3600,2014-12,Bay Ridge,1735.0
3601,2014-12,Bedford-Stuyvesant,2300.0
3602,2014-12,Parkville/Bensonhurst,1550.0
3603,2014-12,Bergen Beach,1950.0
3604,2014-12,Boerum Hill,2875.0
3605,2014-12,Borough Park,1500.0
3606,2014-12,Brighton Beach,1638.0
3607,2014-12,Brooklyn,2500.0
3608,2014-12,Brooklyn Heights,2850.0
3609,2014-12,Brownsville,1400.0
3610,2014-12,Bushwick,2385.0
3611,2014-12,Canarsie,1800.0
